Target,Method,Stat_Type,Stat_LB,Stat_Val,Stat_UB
Glucocorticoid,DESC,Kendal,0.5149588579495338,0.5774806369448087,0.6326163616532409
Glucocorticoid,CDDD,Spearman,0.6804277765423994,0.7576565052271377,0.819104295810597
Glucocorticoid,CDDD,R**2,0.5088161581077124,0.6038321626584183,0.6800377520693192
Glucocorticoid,CDDD,Kendal,0.5052640687464232,0.573987990458776,0.6367611862308864
Glucocorticoid,DESC,Spearman,0.6934037098187077,0.7608574291891427,0.8156696475675529
Glucocorticoid,DESC,R**2,0.4675894638184943,0.568737978958554,0.6462686442018108
Glucocorticoid,DESC,Kendal,0.5105440638691545,0.5676069300899644,0.6245346892458167
Glucocorticoid,CDDD,Spearman,0.6729148497944213,0.7479766480576764,0.8085275614266053
Glucocorticoid,CDDD,R**2,0.4490298899553532,0.5519291424468363,0.6389851440751321
Glucocorticoid,CDDD,Kendal,0.5006857023422292,0.56363649418276,0.6266867447678325
Glucocorticoid,DESC,Spearman,0.7449589864991479,0.8027811311270877,0.8505461761641476
Glucocorticoid,DESC,R**2,0.570070883138954,0.6403981157379699,0.7071272387446788
Glucocorticoid,DESC,Kendal,0.5602670665079051,0.613203352798442,0.6631850120698116
Glucocorticoid,CDDD,Spearman,0.7377583103739297,0.8000550348079106,0.8462261554331748
Glucocorticoid,CDDD,R**2,0.5353387683772298,0.6134990608295088,0.6757450686333248
Glucocorticoid,CDDD,Kendal,0.5535429464981163,0.6066676365516123,0.6562267031250045
Glucocorticoid,DESC,Spearman,0.6610278894046551,0.7427465448771414,0.8031643284970822
Glucocorticoid,DESC,R**2,0.48246087912674385,0.5960980691532353,0.683212619972718
Glucocorticoid,DESC,Kendal,0.4916308538824095,0.5583170957877138,0.623700009743231
Glucocorticoid,CDDD,Spearman,0.6843864628602326,0.7520112388893087,0.814799611582423
Glucocorticoid,CDDD,R**2,0.4772223959522301,0.5949129032094471,0.678129634531669
Glucocorticoid,CDDD,Kendal,0.4999008517046101,0.5666312395724923,0.6247660955120582
Cannabinoid,DESC,Spearman,0.7534103150866388,0.8231362649123358,0.8752930869130552
Cannabinoid,DESC,R**2,0.577055853095767,0.6728603433207188,0.7489125925194168
Cannabinoid,DESC,Kendal,0.5730668521025105,0.6374845537515356,0.6948380557555276
Cannabinoid,CDDD,Spearman,0.723022051944782,0.7959802459947377,0.8489548249430726
Cannabinoid,CDDD,R**2,0.5185533145718418,0.6256419505558362,0.7091132357067033
Cannabinoid,CDDD,Kendal,0.5372724422670593,0.6005285690297505,0.6633576973535136
Cannabinoid,DESC,Spearman,0.6850439738291185,0.7672923283201494,0.8293773755977939
Cannabinoid,DESC,R**2,0.46772956456819004,0.5808588444906595,0.6736845050855593
Cannabinoid,DESC,Kendal,0.5093285114298951,0.5719787433615231,0.634287309235469
Cannabinoid,CDDD,Spearman,0.6502273149087996,0.7424905554769878,0.817948565197966
Cannabinoid,CDDD,R**2,0.4172400995748114,0.5559840429706111,0.6605991699527123
Cannabinoid,CDDD,Kendal,0.4769035529139418,0.5568525964297272,0.6259149765930804
Cannabinoid,DESC,Spearman,0.7836439921690158,0.8357002246568132,0.874384435594767
Cannabinoid,DESC,R**2,0.6068646773273281,0.680964948843324,0.7439101855857401
Cannabinoid,DESC,Kendal,0.5881774938315059,0.6411679723579851,0.6900689923096898
Cannabinoid,CDDD,Spearman,0.725630004824732,0.795346161683366,0.8466323399152071
Cannabinoid,CDDD,R**2,0.5352460059718427,0.6207287203184464,0.6950478959177617
Cannabinoid,CDDD,Kendal,0.5325768924946451,0.5975104628506549,0.651937525716454
Cannabinoid,DESC,Spearman,0.727185695724905,0.8028763597435231,0.8517513135321859
Cannabinoid,DESC,R**2,0.5460923982603993,0.6426094067111406,0.7279838905674695
Cannabinoid,DESC,Kendal,0.5431994201183256,0.6121866662752328,0.6725918257209029
Cannabinoid,CDDD,Spearman,0.6863826157985398,0.7719446211115282,0.8341730986488199
Cannabinoid,CDDD,R**2,0.47669289447473956,0.5988289790349723,0.6928845414196322
Cannabinoid,CDDD,Kendal,0.5115386525551289,0.5805400469958372,0.646915187354
Cannabinoid,DESC,Spearman,0.7203345183423774,0.7918242907041867,0.843772614296215
Cannabinoid,DESC,R**2,0.5114398823780036,0.6118468966952142,0.6937052974735071
Cannabinoid,DESC,Kendal,0.5244516429915997,0.5933715875810801,0.6527472402250469
Cannabinoid,CDDD,Spearman,0.677218229012278,0.7522670422677221,0.8182458487102574
Cannabinoid,CDDD,R**2,0.43525962552145336,0.5540917985231137,0.6571700284015425
Cannabinoid,CDDD,Kendal,0.48788706514288804,0.5558883076975105,0.6181801156727851
Cannabinoid,DESC,Spearman,0.7148422479937127,0.7849397051390163,0.8366898434125093
Cannabinoid,DESC,R**2,0.511888561698652,0.6109995396590959,0.6856141271078298
Cannabinoid,DESC,Kendal,0.5267215826351231,0.5872281688189822,0.6439927914607206
Cannabinoid,CDDD,Spearman,0.7042504884027333,0.7828163223384498,0.8401453812466073
Cannabinoid,CDDD,R**2,0.5071022116771373,0.6092424497934882,0.7008189731297007
Cannabinoid,CDDD,Kendal,0.5198661063393758,0.5860490593152902,0.6456556510157873
Cannabinoid,DESC,Spearman,0.7202568541821518,0.8048274465275328,0.8661153085390365
Cannabinoid,DESC,R**2,0.5209812480710048,0.6331541026850097,0.7264730937791486
Cannabinoid,DESC,Kendal,0.5492350349187098,0.6168666091101478,0.6785163246859931
Cannabinoid,CDDD,Spearman,0.6829964309901929,0.7703465140917375,0.8352115451446557
Cannabinoid,CDDD,R**2,0.4749476950289092,0.5985976697390685,0.6911916361641943
Cannabinoid,CDDD,Kendal,0.5107434723608705,0.5796138829858103,0.6428228284418621
Cannabinoid,DESC,Spearman,0.7315496593755063,0.8003061409251054,0.8491170443899241
Cannabinoid,DESC,R**2,0.531471403186585,0.6269808030090723,0.7008550823881281
Cannabinoid,DESC,Kendal,0.536244348106267,0.5993883047919947,0.6563815912327639
Cannabinoid,CDDD,Spearman,0.6589163465368069,0.7477700376210237,0.8110979809951445
Cannabinoid,CDDD,R**2,0.42321846892557624,0.5536449135327761,0.659168430382639
Cannabinoid,CDDD,Kendal,0.48065609672830645,0.547044582814376,0.6081775052833064
Cannabinoid,DESC,Spearman,0.6822294710974864,0.7693837504320862,0.8357404702097532
Cannabinoid,DESC,R**2,0.4284855728407119,0.5675789409985215,0.6730672793459427
Cannabinoid,DESC,Kendal,0.506165031726265,0.5771494120903256,0.6432195663494251
Cannabinoid,CDDD,Spearman,0.6823009458903913,0.7602528133646493,0.8212646495263021
Cannabinoid,CDDD,R**2,0.44892998111554033,0.5574541022710363,0.6506868722536423
Cannabinoid,CDDD,Kendal,0.49012449809067954,0.5557410227698519,0.6173607634152611
Cannabinoid,DESC,Spearman,0.7652464606106402,0.8309680709405063,0.8746728518727725
Cannabinoid,DESC,R**2,0.598240545999917,0.6885788149556706,0.7599597271871856
Cannabinoid,DESC,Kendal,0.5777174518426493,0.6388613936383652,0.6931389377926362
Cannabinoid,CDDD,Spearman,0.6803274545820212,0.7658824984847836,0.8269151010325667
Cannabinoid,CDDD,R**2,0.4905998623075445,0.6011016302388923,0.6882982308370642
Cannabinoid,CDDD,Kendal,0.506493666224665,0.5703627645674838,0.6314570395068755
Carbonic,DESC,Spearman,0.7789798928916848,0.8609707222596755,0.9131072759476735
Carbonic,DESC,R**2,0.7311345109419665,0.8216967382261391,0.8780772726671843
Carbonic,DESC,Kendal,0.5988394867169112,0.6794180172546709,0.7501082644204576
Carbonic,CDDD,Spearman,0.7726834036346083,0.8537254717147189,0.9034839304175277
Carbonic,CDDD,R**2,0.6789012362679037,0.7799177654084427,0.8517374992564508
Carbonic,CDDD,Kendal,0.5822449329591014,0.6675286210555825,0.7394410977238866
Carbonic,DESC,Spearman,0.8119345299326924,0.8845568302573663,0.9267342072102317
Carbonic,DESC,R**2,0.7037870682999593,0.8193749511562285,0.8963321408376492
Carbonic,DESC,Kendal,0.6358017104480885,0.7122967894318031,0.7827664732869242
Carbonic,CDDD,Spearman,0.8251755180481023,0.8847203710118983,0.9177468152198878
Carbonic,CDDD,R**2,0.6741140787313379,0.7769487143714707,0.8544749044304848
Carbonic,CDDD,Kendal,0.6365569022003165,0.6974951612412889,0.7578893963773198
Carbonic,DESC,Spearman,0.7771702085372437,0.862841013516676,0.9094764730623077
Carbonic,DESC,R**2,0.595402602509727,0.7163031963203212,0.8208315723628317
Carbonic,DESC,Kendal,0.5984903985913088,0.6812266323776455,0.7488910194721622
Carbonic,CDDD,Spearman,0.787667404443053,0.865754348630195,0.9102029093672259
Carbonic,CDDD,R**2,0.6035571119260273,0.7170269187077795,0.8117112504870131
Carbonic,CDDD,Kendal,0.5956402104627959,0.677043553905397,0.7450178294490053
Carbonic,DESC,Spearman,0.7902788116334345,0.8652653157376718,0.9162274946126586
Carbonic,DESC,R**2,0.6570612894593718,0.7784764787018525,0.8557428907548509
Carbonic,DESC,Kendal,0.6050860759332345,0.6857787268579157,0.7569491907869286
Carbonic,CDDD,Spearman,0.7742372290461059,0.8569890452909467,0.9066755003215842
Carbonic,CDDD,R**2,0.6253863291683585,0.7457766827029885,0.8317383105012162
Carbonic,CDDD,Kendal,0.5979276471090791,0.6746230314538211,0.7531173857056787
Carbonic,DESC,Spearman,0.7467986642131339,0.836952073442386,0.8959820365978428
Carbonic,DESC,R**2,0.6356849604871769,0.7619418833776207,0.8467431022400898
Carbonic,DESC,Kendal,0.5664103319316838,0.6532772613412954,0.7248171225750107
Carbonic,CDDD,Spearman,0.7181789007331284,0.814302780614577,0.8842405184628497
Carbonic,CDDD,R**2,0.530336923424969,0.699064285588915,0.8140901631446058
Carbonic,CDDD,Kendal,0.538705590840965,0.632260241186912,0.713536116953182
Carbonic,DESC,Spearman,0.786235418588839,0.8647263002198753,0.9153540587615309
Carbonic,DESC,R**2,0.5604476397862815,0.7209819017756297,0.8397932722936097
Carbonic,DESC,Kendal,0.6015062419935916,0.6857365431178496,0.7562727381814301
Carbonic,CDDD,Spearman,0.7723172588105576,0.8468178254377738,0.8940452050239027
Carbonic,CDDD,R**2,0.5418540309520703,0.6812134091031432,0.7924560841520641
Carbonic,CDDD,Kendal,0.5754558129531833,0.6512082811626758,0.7220223736940872
Carbonic,DESC,Spearman,0.7597894462731878,0.8461218935211341,0.9055482846589679
Carbonic,DESC,R**2,0.6824863559737603,0.7996378657685904,0.8766129210547701
Carbonic,DESC,Kendal,0.5779950288118525,0.6658684417413075,0.7471929521921398
Carbonic,CDDD,Spearman,0.7736075964406914,0.8425119014506676,0.8896733727674254
Carbonic,CDDD,R**2,0.623420819723716,0.7291321088132081,0.804496624594059
Carbonic,CDDD,Kendal,0.5600477978677781,0.6364352543186045,0.7021836417115405
Carbonic,DESC,Spearman,0.8203436807501269,0.8818384671220909,0.9172827557018987
Carbonic,DESC,R**2,0.7106435488670658,0.7990738220559004,0.8678945687903336
Carbonic,DESC,Kendal,0.6243392154846183,0.6984110803010026,0.7597173954807469
Carbonic,CDDD,Spearman,0.7690650558627087,0.8563445936464352,0.9079843381274172
Carbonic,CDDD,R**2,0.6376125290030541,0.7469176313192901,0.829540940793843
Carbonic,CDDD,Kendal,0.5923917630924549,0.6719993334986369,0.7371716335580952
Carbonic,DESC,Spearman,0.7901809933959029,0.8636119631934314,0.9132697939799743
Carbonic,DESC,R**2,0.6267848021825742,0.7599333876939994,0.8560153184519288
Carbonic,DESC,Kendal,0.5954753827078715,0.6836871878631929,0.7554019616069314
Carbonic,CDDD,Spearman,0.7499227124882061,0.8371431514124595,0.8914739294120946
Carbonic,CDDD,R**2,0.5624904771447123,0.7142776247110028,0.8166959922870717
Carbonic,CDDD,Kendal,0.5654634179462051,0.6490754250116516,0.7234154897254977
Carbonic,DESC,Spearman,0.7291850237552845,0.8300084574116753,0.8967543015337941
Carbonic,DESC,R**2,0.631842496215881,0.7726648215339188,0.8586285830848783
Carbonic,DESC,Kendal,0.5605716152992319,0.6537600294313981,0.7420796994554761
Carbonic,CDDD,Spearman,0.7572762981981203,0.8363384319613684,0.8923039404338617
Carbonic,CDDD,R**2,0.6010593964877612,0.7200916376356059,0.8131536512797458
Carbonic,CDDD,Kendal,0.567269534476604,0.6472553458705458,0.7236715783898855
JAK2,DESC,Spearman,0.6794306471756363,0.7380627109550587,0.7895487146423797
JAK2,DESC,R**2,0.5261067455930448,0.5958682641356365,0.6535569503843583
JAK2,DESC,Kendal,0.5049657730513261,0.5573713616203929,0.603519855886113
JAK2,CDDD,Spearman,0.6345975144757731,0.6998238280260176,0.7569068440010249
JAK2,CDDD,R**2,0.4621724739473464,0.5324768236436717,0.5997408035340808
JAK2,CDDD,Kendal,0.4661394757002651,0.5194782429914048,0.569725021050323
JAK2,DESC,Spearman,0.7076111659952457,0.7609541756936179,0.8098875774823628
JAK2,DESC,R**2,0.5262907721280341,0.5990861609280609,0.6649297399199835
JAK2,DESC,Kendal,0.5290509952308892,0.5794772226853481,0.6254638042417883
JAK2,CDDD,Spearman,0.6202422089151699,0.6911528253204595,0.7493551371319865
JAK2,CDDD,R**2,0.4350545853094167,0.5161791372587914,0.5950298411312227
JAK2,CDDD,Kendal,0.45748115051759447,0.5188010939423691,0.5680499669023898
JAK2,DESC,Spearman,0.7131264993677975,0.768019870746212,0.8127444726979612
JAK2,DESC,R**2,0.537347019155767,0.6032646210586237,0.6597824450705715
JAK2,DESC,Kendal,0.5326719187371071,0.5826761953491005,0.6283052924881529
JAK2,CDDD,Spearman,0.66288371239727,0.7218659594453347,0.7754087634610874
JAK2,CDDD,R**2,0.4777272969482712,0.5479255087191295,0.6084977791770076
JAK2,CDDD,Kendal,0.4882305961448319,0.5401080829815968,0.5888547650376371
JAK2,DESC,Spearman,0.6948863235945366,0.753072581192951,0.8024871423851817
JAK2,DESC,R**2,0.5413034846826943,0.6125204138599801,0.6760331536933988
JAK2,DESC,Kendal,0.5227668126017918,0.5717101091634339,0.6171788681669641
JAK2,CDDD,Spearman,0.6412138998163577,0.7064332640248067,0.7621142740687169
JAK2,CDDD,R**2,0.4650253293111559,0.5445972607226328,0.6062247481107311
JAK2,CDDD,Kendal,0.47541450136430913,0.5289457910365075,0.5832490591505651
JAK2,DESC,Spearman,0.7082364591422782,0.7611278554459051,0.8098779989434467
JAK2,DESC,R**2,0.5275137789982102,0.5932723504130228,0.6560743391904751
JAK2,DESC,Kendal,0.5290193413955238,0.5785816254957908,0.6254979441379843
JAK2,CDDD,Spearman,0.650770609012178,0.712502216229456,0.769164259989338
JAK2,CDDD,R**2,0.4404254774320344,0.5220102904192658,0.5946453415058798
JAK2,CDDD,Kendal,0.48621761895939386,0.5357709251987192,0.5858227084587527
JAK2,DESC,Spearman,0.6908747464512417,0.7464914266923355,0.794022209061167
JAK2,DESC,R**2,0.5376767328246456,0.6061368429405949,0.6654195599251582
JAK2,DESC,Kendal,0.5166882152118076,0.565419211121559,0.6097168437990027
JAK2,CDDD,Spearman,0.6514095199031837,0.7143574977510494,0.7670307074419301
JAK2,CDDD,R**2,0.4828850331138918,0.559025230034965,0.6265032754661973
JAK2,CDDD,Kendal,0.4830690497790686,0.5350201878797215,0.5835004218033046
JAK2,DESC,Spearman,0.7050193375581139,0.7593363756356215,0.8088066092929928
JAK2,DESC,R**2,0.5256142562723355,0.5993946732567077,0.6569865530635456
JAK2,DESC,Kendal,0.5265017314656554,0.5766957400719374,0.6222553732492069
JAK2,CDDD,Spearman,0.6684066727405694,0.72285594767409,0.7725487634728182
JAK2,CDDD,R**2,0.4480764099651638,0.5256935686288043,0.5948105553569573
JAK2,CDDD,Kendal,0.48892419627072825,0.5391622033251042,0.5880053337971887
JAK2,DESC,Spearman,0.714134533239118,0.7694768850782969,0.8145118542725865
JAK2,DESC,R**2,0.5460340076750708,0.6184472710501591,0.6830281832182256
JAK2,DESC,Kendal,0.5412807681387076,0.5892799176864364,0.6361907600802035
JAK2,CDDD,Spearman,0.6742316054071109,0.7361413294800155,0.787826536312833
JAK2,CDDD,R**2,0.49644644592860004,0.5702911028285145,0.6347140918640007
JAK2,CDDD,Kendal,0.5027337350385833,0.5559123603705052,0.6037665497780498
JAK2,DESC,Spearman,0.6997387813123128,0.7523451708473473,0.8011085428781082
JAK2,DESC,R**2,0.5504383100573121,0.6206721010467537,0.673881558243836
JAK2,DESC,Kendal,0.5163083425373863,0.5695420370226695,0.6195793845411488
JAK2,CDDD,Spearman,0.5921563729883265,0.6616037317705846,0.7191567567667698
JAK2,CDDD,R**2,0.4217207041101496,0.496778016366192,0.5671034784154074
JAK2,CDDD,Kendal,0.42936476437088633,0.48878665080748157,0.5426625050608956
JAK2,DESC,Spearman,0.7203332998121865,0.7718533485055874,0.8160068285082305
JAK2,DESC,R**2,0.580219888883943,0.6384210746699857,0.688896941553563
JAK2,DESC,Kendal,0.5415472835767345,0.5887120177239512,0.6332345272914359
JAK2,CDDD,Spearman,0.6580792739363504,0.7176676541094827,0.7715504267597368
JAK2,CDDD,R**2,0.49619402612041114,0.5661929664054675,0.6207825837456381
JAK2,CDDD,Kendal,0.4879085388621246,0.536635436087549,0.5842723903917435
HERG,DESC,Spearman,0.5756217468585417,0.6267363944510997,0.6693541803943776
HERG,DESC,R**2,0.42923022377488673,0.4981404133612273,0.5549016977495355
HERG,DESC,Kendal,0.414442981356585,0.4531881277092884,0.4934186741194004
HERG,CDDD,Spearman,0.535368810047621,0.584727954671211,0.6300639126603561
HERG,CDDD,R**2,0.3762801302630382,0.4385032090186861,0.4941285494116631
HERG,CDDD,Kendal,0.3789905537845256,0.4163701911943106,0.45457658356035596
HERG,DESC,Spearman,0.5618964310807518,0.614518349274698,0.664847139645604
HERG,DESC,R**2,0.39233522043976204,0.45903480251743645,0.5174269459733236
HERG,DESC,Kendal,0.4018233114189257,0.4426216751444147,0.48062080532912665
HERG,CDDD,Spearman,0.5460670414517877,0.5956337582329846,0.6428705467496456
HERG,CDDD,R**2,0.3903776317432965,0.4458307677793478,0.4960408866990813
HERG,CDDD,Kendal,0.3857022890602924,0.4266630868409272,0.4676455832483329
HERG,DESC,Spearman,0.5930985945860417,0.6396198030827202,0.683003706726371
HERG,DESC,R**2,0.4242160909105855,0.4792474659212873,0.5271871229780245
HERG,DESC,Kendal,0.4236328938119502,0.46407049192810523,0.5009737804719304
HERG,CDDD,Spearman,0.5659540256429911,0.6159861137099006,0.6634631076094203
HERG,CDDD,R**2,0.39440361230721516,0.4415500004466003,0.48377426285867486
HERG,CDDD,Kendal,0.40580452689533686,0.4430978139903775,0.4798459596554043
HERG,DESC,Spearman,0.5723011875425335,0.621032571931428,0.6649287130454498
HERG,DESC,R**2,0.4115202869633302,0.48035312394289353,0.5403962923313976
HERG,DESC,Kendal,0.40922226093456854,0.4475916256689563,0.4873541330579328
HERG,CDDD,Spearman,0.5128746465648182,0.5658145347820243,0.6182860094823813
HERG,CDDD,R**2,0.3379211539071712,0.40343508339012246,0.46335035311514
HERG,CDDD,Kendal,0.358717557529247,0.4025016973246153,0.4412750081311276
HERG,DESC,Spearman,0.5685957620741386,0.6192594578963531,0.6652106409286029
HERG,DESC,R**2,0.42740608104240807,0.49498259985407767,0.5514571097662477
HERG,DESC,Kendal,0.4092398530200603,0.4490952573867453,0.4903591158009493
HERG,CDDD,Spearman,0.5364886344174045,0.5872554285223149,0.6372262914408323
HERG,CDDD,R**2,0.38025924301463226,0.4385674180316711,0.49080649243248853
HERG,CDDD,Kendal,0.38056219836942806,0.4198381055749841,0.4622096185502577
HERG,DESC,Spearman,0.5738509316342767,0.6266421162923174,0.6746045080188278
HERG,DESC,R**2,0.4286346449528962,0.49361396908338473,0.5487961829251677
HERG,DESC,Kendal,0.4118483821224153,0.4545673897597524,0.49176999849311415
HERG,CDDD,Spearman,0.5580466360741693,0.6056703603175626,0.6513810112869087
HERG,CDDD,R**2,0.3825778020745661,0.44327460393322415,0.4980244978123031
HERG,CDDD,Kendal,0.3967406519736946,0.4350279321427124,0.4749161673400514
HERG,DESC,Spearman,0.5793568063060233,0.6316389499010188,0.6803737830349086
HERG,DESC,R**2,0.43466162835020217,0.505354227645582,0.5605028082209684
HERG,DESC,Kendal,0.41673236855946416,0.45783335418054233,0.49619757221145055
HERG,CDDD,Spearman,0.5422569038472363,0.5948114851432798,0.6391729343665655
HERG,CDDD,R**2,0.37542278592713396,0.44278594038213115,0.5004378294439721
HERG,CDDD,Kendal,0.3864533159672503,0.4244718173149649,0.46148084044310467
HERG,DESC,Spearman,0.573124260799882,0.6269873033748256,0.6706435792533959
HERG,DESC,R**2,0.39292002336321447,0.461736427523023,0.5252581866265801
HERG,DESC,Kendal,0.4142902988095662,0.45258359449038627,0.49022577278823165
HERG,CDDD,Spearman,0.528887805336733,0.583256480589897,0.6305106480680561
HERG,CDDD,R**2,0.3502829530658503,0.42053343501734397,0.4774549475894139
HERG,CDDD,Kendal,0.37894960677807976,0.41782961623381293,0.4600947178698809
HERG,DESC,Spearman,0.5619696120295047,0.6130268908525585,0.6576663446203357
HERG,DESC,R**2,0.4179181823088607,0.4804874467743454,0.5399112805932054
HERG,DESC,Kendal,0.40296046627627774,0.44299085627089435,0.48113359709761455
HERG,CDDD,Spearman,0.5386268094829436,0.5890250563538655,0.6409018868107472
HERG,CDDD,R**2,0.3792339035450951,0.4374184424525325,0.4890427790735655
HERG,CDDD,Kendal,0.3815265418012198,0.42187362771198733,0.4609076748809096
HERG,DESC,Spearman,0.5956070873379368,0.6469448887314068,0.6907055915621185
HERG,DESC,R**2,0.44085196521043163,0.5014986489930771,0.5573451571239402
HERG,DESC,Kendal,0.4311680977425817,0.472792113019295,0.5135969334811543
HERG,CDDD,Spearman,0.572806817136219,0.6199412227068924,0.6683531224604107
HERG,CDDD,R**2,0.39525037022607945,0.44987421042108244,0.5008857092239628
HERG,CDDD,Kendal,0.4074192509952721,0.44658913112403287,0.48266251952728795
Coagulation,DESC,Spearman,0.6593002459238064,0.7300689513965841,0.7853215267355175
Coagulation,DESC,R**2,0.4426853891995908,0.5217938161880809,0.5962260120028569
Coagulation,DESC,Kendal,0.4795083639465667,0.5388047180786504,0.5926977923800025
Coagulation,CDDD,Spearman,0.6426855282597727,0.7156353082646596,0.7762030112996586
Coagulation,CDDD,R**2,0.42979511587776054,0.5012715039311867,0.5620024529414751
Coagulation,CDDD,Kendal,0.4613524899415438,0.5227107028923549,0.5804275497101693
Coagulation,DESC,Spearman,0.6358530432371048,0.7120866697606052,0.7695895978468088
Coagulation,DESC,R**2,0.41553100185997194,0.49811914623127274,0.5656089123583261
Coagulation,DESC,Kendal,0.45766061619195403,0.5236584735160278,0.5766083940320877
Coagulation,CDDD,Spearman,0.5953229149262652,0.6816783194144723,0.7464995337341462
Coagulation,CDDD,R**2,0.3675385754870001,0.44789637428182694,0.5250022333191523
Coagulation,CDDD,Kendal,0.4293848086701877,0.4931308051553283,0.5521080872099831
Coagulation,DESC,Spearman,0.5972150563758445,0.6829003164793404,0.7516886456674255
Coagulation,DESC,R**2,0.3705227720526161,0.4725974554513568,0.565403782429165
Coagulation,DESC,Kendal,0.43328444624245915,0.5006238158942551,0.5669484475536253
Coagulation,CDDD,Spearman,0.5936505654020487,0.6800892818826209,0.7480951106768962
Coagulation,CDDD,R**2,0.3747020532666492,0.4686039147645351,0.5498703289635807
Coagulation,CDDD,Kendal,0.43946003028816333,0.4985671403813603,0.5583989717721624
Coagulation,DESC,Spearman,0.6491497304211072,0.7178757263842072,0.7735073015767777
Coagulation,DESC,R**2,0.4319931309567794,0.5075748377795518,0.5715264978259101
Coagulation,DESC,Kendal,0.46581110014365196,0.5201423215046493,0.5762501039820777
Coagulation,CDDD,Spearman,0.6187008889885981,0.6957848983631838,0.7581781780422552
Coagulation,CDDD,R**2,0.3908407655846554,0.46785298884988313,0.537349784488086
Coagulation,CDDD,Kendal,0.4433726057317292,0.5042134766730917,0.5614863210715271
Coagulation,DESC,Spearman,0.6639195492803017,0.7349856852818734,0.7918530653184187
Coagulation,DESC,R**2,0.4507009773692102,0.5292694950766355,0.5931934574861344
Coagulation,DESC,Kendal,0.4813418023879842,0.5414161803755083,0.5943239261693714
Coagulation,CDDD,Spearman,0.6314669371985467,0.7097748974522242,0.7757170638507482
Coagulation,CDDD,R**2,0.424467818973495,0.5014272596436113,0.5714436478331473
Coagulation,CDDD,Kendal,0.45884909557546144,0.519349479881988,0.5765625606011653
Coagulation,DESC,Spearman,0.6394607681013197,0.7108477218387779,0.7694444582743055
Coagulation,DESC,R**2,0.41494571631466826,0.4953411659141219,0.5594777031028295
Coagulation,DESC,Kendal,0.4571048227527865,0.5175145363969264,0.5720347780397435
Coagulation,CDDD,Spearman,0.6160359035463943,0.694462672460864,0.7577564724750478
Coagulation,CDDD,R**2,0.3763902844029914,0.4686967304498336,0.5442128907362563
Coagulation,CDDD,Kendal,0.4460366373439357,0.5051832141353971,0.568132204020696
Coagulation,DESC,Spearman,0.6684689217223545,0.7372125203908234,0.7919802848376198
Coagulation,DESC,R**2,0.4472574995751808,0.5261995492708149,0.5981721812510487
Coagulation,DESC,Kendal,0.4789290959994722,0.5395938661715072,0.5959089805287425
Coagulation,CDDD,Spearman,0.5873533910235507,0.6636496623720705,0.7304805479064659
Coagulation,CDDD,R**2,0.344258249716102,0.43279847783255865,0.5095614232892851
Coagulation,CDDD,Kendal,0.4118004698820067,0.4736095324315868,0.5260297720163214
Coagulation,DESC,Spearman,0.6481024227578787,0.7169964479447496,0.772354507839904
Coagulation,DESC,R**2,0.4219615360925115,0.4995568716251745,0.5747627322311267
Coagulation,DESC,Kendal,0.46380429443515564,0.5242253046093636,0.5780683794846473
Coagulation,CDDD,Spearman,0.5959987760144653,0.6780027736055777,0.7485186366609221
Coagulation,CDDD,R**2,0.35614087369637293,0.4495785081681375,0.5277939713879504
Coagulation,CDDD,Kendal,0.431433608100728,0.49147875961188947,0.5505588885998433
Coagulation,DESC,Spearman,0.6032839002523599,0.6817386033639261,0.7442150758917168
Coagulation,DESC,R**2,0.38859430953461693,0.4781256307250761,0.5470648167928356
Coagulation,DESC,Kendal,0.42965831954316697,0.49396293834343363,0.5557175332869763
Coagulation,CDDD,Spearman,0.5665660102189458,0.6577503068440363,0.7274774930404896
Coagulation,CDDD,R**2,0.349610246045908,0.444364930547836,0.5210237192564371
Coagulation,CDDD,Kendal,0.40821744235783003,0.4749746113424516,0.5379994952701761
Coagulation,DESC,Spearman,0.6133464493139821,0.6935564216985272,0.7587364704003998
Coagulation,DESC,R**2,0.37945549711262616,0.46218646183548306,0.5355105238944383
Coagulation,DESC,Kendal,0.4407479071317262,0.5030654284402241,0.5632280064722764
Coagulation,CDDD,Spearman,0.6155266507759458,0.6952053407057788,0.7542881117695428
Coagulation,CDDD,R**2,0.36796927056426426,0.45469420518130554,0.5276494090303293
Coagulation,CDDD,Kendal,0.44737279182569734,0.5064967426260534,0.5611343452989861
Estrogen,DESC,Spearman,0.7849133241347095,0.838001504753742,0.8780235697227242
Estrogen,DESC,R**2,0.6451139295127875,0.7240550187927435,0.7860912604609113
Estrogen,DESC,Kendal,0.6033658577294312,0.6525120215015721,0.6963418946293266
Estrogen,CDDD,Spearman,0.7658486319362443,0.8213195683145635,0.8646590884592507
Estrogen,CDDD,R**2,0.6176318950133036,0.6965122454281618,0.7611821081350337
Estrogen,CDDD,Kendal,0.5800269894391769,0.6323206722473702,0.6799741090198561
Estrogen,DESC,Spearman,0.8041150037741347,0.8495265669491697,0.8874909981721633
Estrogen,DESC,R**2,0.66986805171327,0.7423071117012532,0.799131134683963
Estrogen,DESC,Kendal,0.6154438889897594,0.6676517422883876,0.713288036280145
Estrogen,CDDD,Spearman,0.7855564042590852,0.836610828025702,0.8753302302422216
Estrogen,CDDD,R**2,0.640675572786045,0.714909857803657,0.7786986669834277
